Date,Age,Gender,City,Customer_Type,Product_Category,Quantity,Unit_Cost,Unit_Price,Discount,Payment_Method,Customer_Satisfaction,Previous_Purchases,Revenue
2023-02-10 09:49:44.338433843,66.0,Homme,Dakar,Occasionnel,Électronique,5,648.0,910.0,0.069,Orange Money,3.5,4,4236.0
2024-09-24 18:06:09.396939688,68.0,Homme,Dakar,Fidèle,Maison,5,2017.0,2839.0,0.133,Carte bancaire,4.9,4,12307.0
2024-02-02 09:57:56.867686764,34.0,Homme,Dakar,Fidèle,Alimentation,4,514.0,752.0,0.092,Espèces,2.9,4,2731.0
2025-05-28 04:02:22.574257424,40.0,Homme,Thiès,Fidèle,Mode,3,1496.0,1919.0,0.09,Carte bancaire,3.8,6,5239.0
2023-12-20 01:31:09.666966696,42.0,Homme,Dakar,Occasionnel,Alimentation,3,817.0,1115.0,0.152,Orange Money,3.3,11,2837.0
2023-01-07 08:26:21.278127812,40.0,Homme,Dakar,Fidèle,Maison,3,811.0,1169.0,0.023,Wave,2.8,4,3426.0
2023-03-07 22:12:51.197119711,49.0,Homme,Dakar,Occasionnel,Beauté,2,1148.0,1525.0,0.07,Wave,2.1,5,2836.0
2025-01-17 09:53:37.641764168,57.0,Femme,Thiès,Occasionnel,Électronique,4,340.0,521.0,0.068,Carte bancaire,4.4,3,1942.0
2023-10-03 23:13:20.360036000,35.0,Autre,Dakar,Occasionnel,Mode,5,1699.0,2333.0,0.044,Carte bancaire,3.6,3,11152.0
2024-05-06 22:09:23.816381632,26.0,Homme,Dakar,Fidèle,Maison,4,1906.0,2889.0,0.122,Wave,5.0,3,10146.0
2025-07-31 00:19:00.594059392,58.0,Homme,Thiès,Occasionnel,Maison,5,979.0,1497.0,0.069,Wave,3.5,3,6969.0
2024-03-08 03:07:30.405040504,34.0,Femme,Saint-Louis,Occasionnel,Électronique,3,1331.0,2060.0,0.077,Orange Money,4.6,5,5704.0
2024-02-17 12:39:57.839783976,34.0,Femme,Touba,Occasionnel,Mode,2,2150.0,2794.0,0.037,Carte bancaire,2.4,8,5381.0
2025-10-28 16:51:50.711071104,31.0,Femme,Dakar,Fidèle,Alimentation,6,1267.0,1884.0,0.164,Carte bancaire,3.7,2,9450.0
2024-01-07 08:26:21.278127812,64.0,Homme,Rufisque,Occasionnel,Électronique,2,3096.0,3979.0,0.069,Carte bancaire,2.6,3,7409.0
2024-03-09 05:24:27.866786672,36.0,Homme,Saint-Louis,Fidèle,Mode,4,1531.0,2009.0,0.058,Carte bancaire,5.0,5,7570.0
2024-12-17 23:14:12.205220520,30.0,Femme,Dakar,Fidèle,Mode,4,1471.0,1894.0,0.121,Wave,4.3,5,6659.0
2023-01-15 13:33:32.241224122,43.0,Homme,Rufisque,Occasionnel,Électronique,2,971.0,1451.0,0.11,Carte bancaire,2.2,2,2583.0
2025-03-26 10:02:42.016201616,33.0,Homme,Saint-Louis,Fidèle,Mode,3,1345.0,1662.0,0.039,Orange Money,3.2,4,4792.0
2024-06-08 23:53:31.161116104,42.0,Femme,Saint-Louis,Fidèle,Alimentation,6,1271.0,1766.0,0.076,Wave,2.5,5,9791.0
2024-07-28 01:21:13.447344728,31.0,Homme,Dakar,Occasionnel,Beauté,7,4060.0,5957.0,0.118,Espèces,3.5,5,36779.0
2025-08-09 15:36:14.257425728,31.0,Homme,Dakar,Fidèle,Électronique,5,1508.0,2072.0,0.035,Orange Money,3.9,4,9997.0
2024-01-22 16:23:45.742574256,28.0,Homme,Rufisque,Fidèle,Maison,7,1512.0,2201.0,0.042,Orange Money,2.8,6,14760.0
2023-02-10 15:05:07.830783078,62.0,Homme,Thiès,Occasionnel,Maison,3,1049.0,1492.0,0.08,Wave,5.0,2,4118.0
2025-01-16 12:52:03.672367232,31.0,Homme,Thiès,Occasionnel,Électronique,3,884.0,1239.0,0.056,Orange Money,2.0,8,3509.0
2024-10-27 11:57:11.503150312,28.0,Homme,Rufisque,Occasionnel,Électronique,5,1502.0,2101.0,0.131,Carte bancaire,4.5,7,9129.0
2025-07-18 07:26:18.037803776,27.0,Homme,Dakar,Fidèle,Maison,3,1994.0,2865.0,0.096,Wave,1.9,2,7770.0
2024-09-04 06:37:02.862286224,61.0,Femme,Dakar,Occasionnel,Mode,5,708.0,1000.0,0.004,Wave,3.7,1,4980.0
2023-12-23 16:15:07.290729072,50.0,Femme,Dakar,Fidèle,Maison,6,1413.0,1827.0,0.027,Orange Money,4.0,5,10666.0
2025-03-17 13:09:20.576057600,43.0,Femme,Thiès,Fidèle,Électronique,1,1325.0,2133.0,0.184,Carte bancaire,2.0,2,1741.0
2025-05-24 00:09:56.219621952,56.0,Femme,Thiès,Fidèle,Maison,3,2185.0,3044.0,0.052,Wave,2.9,2,8657.0
2023-12-26 07:19:49.198919888,28.0,Homme,Thiès,Fidèle,Maison,3,1284.0,1936.0,0.061,Wave,4.3,5,5454.0
2024-07-11 12:29:09.774977496,50.0,Femme,Dakar,Occasionnel,Mode,4,1996.0,2645.0,0.102,Espèces,4.3,1,9501.0
2023-09-21 19:29:06.534653464,52.0,Homme,Dakar,Occasionnel,Beauté,2,2624.0,3796.0,0.107,Orange Money,4.0,6,6780.0
2024-12-10 17:46:16.957695768,31.0,Homme,Dakar,Occasionnel,Maison,5,1157.0,1541.0,0.066,Orange Money,2.7,2,7196.0
2024-09-26 12:09:17.335733568,34.0,Homme,Saint-Louis,Fidèle,Électronique,5,2050.0,3499.0,0.048,Orange Money,4.0,6,16655.0
2023-05-04 15:18:31.431143114,67.0,Homme,Dakar,Occasionnel,Beauté,2,1372.0,1919.0,0.067,Orange Money,3.5,4,3581.0
2025-07-14 14:04:38.667866784,39.0,Femme,Dakar,Occasionnel,Alimentation,7,1319.0,1918.0,0.025,Espèces,3.3,2,13090.0
2023-12-16 05:31:48.550855084,25.0,Femme,Rufisque,Fidèle,Électronique,4,2360.0,3586.0,0.034,Wave,4.5,4,13856.0
2025-12-09 10:13:56.003600352,49.0,Homme,Dakar,Fidèle,Alimentation,4,707.0,1087.0,0.039,Orange Money,3.6,10,4178.0
2025-11-06 00:36:43.420342032,47.0,Homme,Dakar,Fidèle,Alimentation,3,1186.0,1894.0,0.212,Carte bancaire,5.0,3,4477.0
2025-10-13 06:16:44.500450032,20.0,Homme,Saint-Louis,Occasionnel,Mode,4,330.0,463.0,0.058,Wave,2.9,8,1745.0
2023-01-12 17:13:26.840684068,21.0,Homme,Saint-Louis,Occasionnel,Alimentation,3,1364.0,1936.0,0.029,Carte bancaire,5.0,4,5640.0
2025-10-06 11:19:36.237623760,31.0,Homme,Thiès,Occasionnel,Maison,5,917.0,1095.0,0.094,Espèces,4.6,4,4960.0
2023-02-17 23:10:44.824482448,44.0,Homme,Saint-Louis,Occasionnel,Maison,6,1863.0,2326.0,0.024,Orange Money,2.3,5,13621.0
2023-06-03 04:56:22.898289828,59.0,Homme,Thiès,Occasionnel,Mode,3,930.0,1303.0,0.087,Orange Money,4.6,5,3569.0
2023-09-20 01:25:58.595859584,38.0,Homme,Dakar,Fidèle,Électronique,5,2244.0,3307.0,0.071,Wave,2.4,2,15361.0
2025-06-30 11:01:53.411341120,65.0,Homme,Ziguinchor,Occasionnel,Mode,7,904.0,1279.0,0.019,Virement,4.5,1,8783.0
2024-07-21 22:10:15.661566152,46.0,Homme,Thiès,Occasionnel,Électronique,4,846.0,1242.0,0.074,Orange Money,2.1,6,4600.0
2025-06-06 14:04:12.745274528,27.0,Femme,Kaolack,Occasionnel,Alimentation,4,1748.0,2739.0,0.08,Wave,4.0,1,10080.0
2023-04-11 02:13:56.003600359,46.0,Homme,Touba,Fidèle,Électronique,2,559.0,760.0,0.084,Wave,4.4,3,1392.0
2023-09-14 06:08:06.048604860,32.0,Homme,Thiès,Fidèle,Alimentation,5,2078.0,3384.0,0.074,Orange Money,2.7,4,15668.0
2025-02-26 19:43:21.980198016,67.0,Homme,Dakar,Occasionnel,Maison,7,1490.0,1916.0,0.053,Carte bancaire,4.1,5,12701.0
2025-06-13 03:45:57.515751568,54.0,Homme,Dakar,Occasionnel,Maison,2,429.0,696.0,0.089,Espèces,3.9,5,1268.0
2024-02-02 07:20:15.121512148,66.0,Femme,Saint-Louis,Fidèle,Mode,4,388.0,488.0,0.092,Wave,2.0,5,1772.0
2024-07-04 09:38:56.273627360,49.0,Homme,Kaolack,Fidèle,Beauté,7,1413.0,1987.0,0.053,Wave,4.4,3,13172.0
2025-10-15 05:35:15.931593152,51.0,Homme,Dakar,Fidèle,Mode,8,1365.0,1835.0,0.046,Wave,3.0,8,14005.0
2024-01-05 06:30:08.100810080,43.0,Femme,Thiès,Occasionnel,Beauté,2,754.0,1239.0,0.053,Wave,3.0,6,2347.0
2024-05-20 17:19:03.834383432,37.0,Femme,Thiès,Occasionnel,Alimentation,2,2931.0,4470.0,0.082,Wave,3.2,4,8207.0
2024-06-10 10:03:33.861386136,62.0,Homme,Dakar,Occasionnel,Alimentation,4,1876.0,2656.0,0.107,Espèces,3.6,3,9487.0
2024-11-05 21:59:01.674167408,60.0,Femme,Touba,Occasionnel,Électronique,7,3192.0,3533.0,0.055,Orange Money,4.0,3,23371.0
2023-08-30 08:41:28.568856884,44.0,Femme,Touba,Occasionnel,Alimentation,5,600.0,804.0,0.107,Wave,4.3,5,3590.0
2025-04-26 17:43:41.422142208,40.0,Homme,Dakar,Occasionnel,Alimentation,2,2051.0,2412.0,0.052,Wave,2.4,4,4573.0
2024-12-08 10:34:40.288028800,49.0,Femme,Thiès,Occasionnel,Maison,3,916.0,1153.0,0.037,Orange Money,3.8,0,3331.0
2024-06-16 21:07:36.885688568,43.0,Homme,Thiès,Fidèle,Beauté,3,1895.0,2899.0,0.028,Carte bancaire,3.7,8,8453.0
2024-02-16 13:00:42.124212420,30.0,Homme,Saint-Louis,Occasionnel,Électronique,2,1335.0,1694.0,0.051,Wave,3.1,8,3215.0
2023-11-09 13:03:43.582358232,51.0,Homme,Kaolack,Occasionnel,Beauté,8,2946.0,4319.0,0.094,Wave,3.2,3,31304.0
2023-01-29 19:13:59.243924392,31.0,Homme,Ziguinchor,Occasionnel,Alimentation,5,1995.0,2979.0,0.062,Carte bancaire,5.0,4,14091.0
2024-01-07 05:48:39.531953192,19.0,Homme,Dakar,Occasionnel,Mode,3,1534.0,2007.0,0.018,Orange Money,2.2,4,5913.0
2023-11-08 10:46:46.120612060,29.0,Homme,Thiès,Occasionnel,Mode,4,1024.0,1442.0,0.079,Orange Money,5.0,3,5312.0
2024-11-25 15:04:15.985598552,24.0,Femme,Ziguinchor,Fidèle,Électronique,3,830.0,1153.0,0.074,Wave,2.5,4,3203.0
2024-05-28 06:40:04.320432040,43.0,Homme,Dakar,Occasionnel,Alimentation,2,1516.0,2272.0,0.045,Espèces,3.2,2,4340.0
2025-05-29 03:41:38.289828976,51.0,Homme,Thiès,Occasionnel,Alimentation,3,2891.0,4802.0,0.117,Espèces,3.0,2,12720.0
2025-08-22 00:35:51.575157504,41.0,Femme,Dakar,Occasionnel,Alimentation,2,905.0,1252.0,0.093,Orange Money,3.4,2,2271.0
2023-03-03 07:49:37.857785778,31.0,Femme,Dakar,Fidèle,Maison,3,679.0,949.0,0.048,Orange Money,2.5,1,2710.0
2024-12-26 20:07:33.645364528,5.0,Homme,Dakar,Fidèle,Beauté,1,1758.0,2726.0,0.076,Orange Money,5.0,4,2519.0
2023-11-24 07:52:39.315931592,34.0,Homme,Dakar,Occasionnel,Beauté,8,901.0,1298.0,0.019,Orange Money,4.1,4,10187.0
2024-01-11 22:49:34.617461744,54.0,Femme,Rufisque,Occasionnel,Alimentation,5,824.0,1304.0,0.169,Espèces,2.0,2,5418.0
2023-08-31 03:05:20.792079208,31.0,Femme,Touba,Fidèle,Électronique,7,806.0,1287.0,0.092,Wave,2.3,7,8180.0
2024-01-22 00:37:35.265526548,51.0,Femme,Touba,Occasionnel,Électronique,4,1618.0,1965.0,0.073,Espèces,4.1,2,7286.0
2023-08-27 17:36:46.660666064,48.0,Femme,Thiès,Occasionnel,Maison,4,923.0,1297.0,0.142,Wave,4.8,6,4451.0
2023-07-13 17:23:48.982898288,50.0,Homme,Rufisque,Occasionnel,Électronique,7,734.0,897.0,0.095,Wave,3.1,4,5682.0
2025-06-19 06:56:55.301530144,37.0,Homme,Saint-Louis,Fidèle,Électronique,2,1271.0,2103.0,0.088,Carte bancaire,2.0,6,3836.0
2025-10-09 15:32:46.876687664,60.0,Homme,Dakar,Occasionnel,Alimentation,3,929.0,1286.0,0.091,Carte bancaire,3.7,4,3507.0
2024-05-12 06:56:29.378937888,53.0,Femme,Touba,Occasionnel,Mode,6,2979.0,4026.0,0.055,Wave,2.3,3,22827.0
2024-12-02 20:32:11.233123304,19.0,Homme,Touba,Fidèle,Alimentation,6,1231.0,1635.0,0.082,Espèces,4.7,7,9006.0
2025-05-09 23:44:52.709270928,67.0,Femme,Rufisque,Occasionnel,Électronique,6,1013.0,1518.0,0.049,Carte bancaire,4.0,4,8662.0
2025-01-21 13:46:03.996399632,55.0,Homme,Rufisque,Fidèle,Beauté,3,1924.0,2618.0,0.002,Espèces,4.5,3,7838.0
2024-05-23 13:39:09.234923488,58.0,Femme,Dakar,Occasionnel,Mode,6,390.0,572.0,0.032,Orange Money,4.3,2,3322.0
2025-08-18 12:29:35.697569744,70.0,Homme,Rufisque,Occasionnel,Maison,4,1802.0,2585.0,0.222,Orange Money,1.6,2,8045.0
2025-03-10 05:03:43.582358232,64.0,Homme,Thiès,Occasionnel,Électronique,3,506.0,709.0,0.037,Carte bancaire,3.7,3,2048.0
2023-03-04 23:15:04.050405040,44.0,Femme,Rufisque,Occasionnel,Mode,4,623.0,925.0,0.043,Wave,4.3,4,3541.0
2025-12-05 03:43:47.902790272,63.0,Homme,Rufisque,Fidèle,Électronique,3,1063.0,1565.0,0.088,Carte bancaire,2.6,3,4282.0
2023-11-10 04:49:54.059405940,50.0,Homme,Kaolack,Occasionnel,Alimentation,7,534.0,665.0,0.054,Virement,4.4,2,4404.0
2025-12-24 20:49:02.214221408,68.0,Femme,Saint-Louis,Fidèle,Beauté,2,2541.0,3132.0,0.13,Wave,2.5,3,5450.0
2024-10-06 13:57:17.983798376,46.0,Femme,Kaolack,Occasionnel,Mode,4,1318.0,1754.0,0.024,Orange Money,3.7,3,6848.0
2023-01-15 08:18:08.748874887,56.0,Femme,Thiès,Occasionnel,Beauté,2,1843.0,2612.0,0.112,Carte bancaire,4.7,5,4639.0
2024-04-19 01:44:59.189918992,22.0,Femme,Dakar,Occasionnel,Maison,1,3074.0,4672.0,0.032,Orange Money,2.9,2,4522.0
2024-02-26 20:04:06.264626456,20.0,Femme,Kaolack,Fidèle,Électronique,3,930.0,1102.0,0.096,Orange Money,3.1,2,2989.0
2023-10-13 11:52:52.277227720,41.0,Femme,Dakar,Occasionnel,Beauté,5,819.0,1307.0,0.012,Espèces,3.4,4,6457.0
2023-04-05 20:04:32.187218721,21.0,Femme,Dakar,Occasionnel,Alimentation,6,2737.0,3973.0,0.101,Wave,2.0,5,21430.0
2023-12-09 10:34:40.288028800,49.0,Femme,Dakar,Occasionnel,Électronique,3,1328.0,2051.0,0.03,Espèces,3.3,4,5968.0
2023-06-29 06:27:58.487848784,58.0,Homme,Rufisque,Fidèle,Maison,1,1107.0,1560.0,0.039,Carte bancaire,3.6,2,1499.0
2023-08-09 02:48:29.810981096,22.0,Homme,Touba,Occasionnel,Mode,6,1235.0,2005.0,0.122,Wave,2.0,7,10562.0
2023-03-10 08:02:09.612961296,65.0,Homme,Kaolack,Occasionnel,Électronique,6,1178.0,1465.0,0.093,Carte bancaire,2.8,3,7973.0
2024-10-23 08:04:45.148514848,61.0,Femme,Saint-Louis,Occasionnel,Mode,2,842.0,1160.0,0.076,Virement,3.9,5,2144.0
2024-03-29 09:00:29.162916288,60.0,Femme,Kaolack,Occasionnel,Mode,3,1259.0,1633.0,0.107,Orange Money,4.5,2,4375.0
2025-02-23 15:30:11.341134104,60.0,Homme,Dakar,Occasionnel,Mode,4,2137.0,2987.0,0.086,Carte bancaire,3.1,5,10920.0
2024-12-17 07:28:01.728172808,50.0,Femme,Touba,Occasionnel,Alimentation,5,1567.0,2151.0,0.038,Orange Money,3.6,1,10346.0
2025-06-23 08:11:39.909990992,51.0,Femme,Saint-Louis,Occasionnel,Mode,4,1602.0,2354.0,0.039,Orange Money,4.8,4,9049.0
2023-04-02 21:06:45.040504050,19.0,Homme,Thiès,Fidèle,Maison,6,949.0,1261.0,0.022,Wave,1.2,5,7400.0
2025-07-22 13:56:26.138613856,21.0,Homme,Dakar,Occasionnel,Beauté,3,1697.0,2104.0,0.083,Virement,2.5,4,5788.0
2024-01-14 08:38:53.033303328,19.0,Homme,Dakar,Occasionnel,Mode,2,951.0,1367.0,0.111,Espèces,3.5,3,2431.0
2025-09-04 11:52:26.354635456,31.0,Homme,Dakar,Occasionnel,Beauté,2,1001.0,1659.0,0.08,Orange Money,2.7,3,3053.0
2024-08-22 00:35:51.575157512,59.0,Homme,Touba,Fidèle,Mode,6,1390.0,1968.0,0.061,Wave,3.5,9,11088.0
2023-07-10 00:02:09.612961294,50.0,Femme,Kaolack,Occasionnel,Maison,3,1176.0,1664.0,0.036,Orange Money,3.6,6,4812.0
2024-06-13 06:23:39.261926192,19.0,Femme,Rufisque,Fidèle,Mode,6,1059.0,1374.0,0.04,Orange Money,3.2,4,7914.0
2023-01-14 19:09:40.018001800,61.0,Femme,Dakar,Occasionnel,Alimentation,5,949.0,1266.0,0.063,Carte bancaire,3.4,2,5931.0
2023-03-10 05:24:27.866786678,42.0,Femme,Dakar,Occasionnel,Maison,3,2513.0,3761.0,0.095,Carte bancaire,2.3,2,10211.0
2024-09-11 04:11:52.871287128,22.0,Femme,Dakar,Occasionnel,Électronique,4,1525.0,2209.0,0.098,Orange Money,3.4,5,7970.0
2024-06-17 02:23:00.378037800,68.0,Femme,Saint-Louis,Occasionnel,Mode,6,2043.0,2653.0,0.073,Espèces,2.6,5,14756.0
2024-10-23 21:13:13.879387936,36.0,Homme,Dakar,Occasionnel,Maison,4,566.0,751.0,0.124,Espèces,3.4,7,2632.0
2023-04-21 04:01:56.651665166,64.0,Autre,Dakar,Fidèle,Beauté,3,1101.0,1472.0,0.029,Wave,4.9,2,4288.0
2025-05-30 16:29:22.736273616,40.0,Homme,Dakar,Occasionnel,Beauté,3,2463.0,3273.0,0.109,Wave,4.1,4,8749.0
2024-03-21 22:17:10.423042304,27.0,Homme,Dakar,Occasionnel,Mode,3,517.0,620.0,0.068,Orange Money,4.1,3,1734.0
2025-02-21 13:33:58.163816376,68.0,Femme,Dakar,Occasionnel,Maison,4,1881.0,2937.0,0.158,Carte bancaire,3.2,7,9892.0
2023-01-22 21:39:09.234923492,70.0,Femme,Kaolack,Fidèle,Mode,4,2962.0,4745.0,0.007,Espèces,4.1,3,18847.0
2025-04-26 12:28:17.929792976,66.0,Homme,Rufisque,Fidèle,Électronique,2,2092.0,2675.0,0.073,Orange Money,4.8,7,4959.0
2023-09-08 16:05:36.993699368,57.0,Femme,Saint-Louis,Occasionnel,Maison,5,1169.0,1732.0,0.019,Wave,3.4,3,8495.0
2024-10-28 01:05:40.234023400,70.0,Femme,Dakar,Fidèle,Alimentation,3,668.0,891.0,0.035,Wave,3.3,4,2579.0
2024-07-20 06:44:49.468946888,35.0,Homme,Thiès,Occasionnel,Beauté,4,768.0,1067.0,0.074,Wave,4.1,5,3952.0
2025-08-20 06:32:43.636363632,34.0,Homme,Dakar,Occasionnel,Maison,5,886.0,1220.0,0.08,Orange Money,1.9,4,5612.0
2024-10-06 03:26:30.999099904,50.0,Homme,Saint-Louis,Occasionnel,Beauté,3,425.0,562.0,0.084,Orange Money,2.0,1,1544.0
2025-10-31 00:03:27.380738064,22.0,Femme,Saint-Louis,Fidèle,Alimentation,6,1049.0,1538.0,0.027,Orange Money,4.0,4,8979.0
2023-02-11 12:06:41.800180017,41.0,Homme,Dakar,Fidèle,Alimentation,5,1652.0,2333.0,0.021,Orange Money,2.9,2,11420.0
2025-02-14 18:36:49.900990096,66.0,Homme,Rufisque,Occasionnel,Électronique,5,1303.0,2205.0,0.101,Espèces,5.0,6,9911.0
2024-04-17 02:26:27.758775872,64.0,Femme,Kaolack,Fidèle,Mode,2,2100.0,2918.0,0.083,Wave,3.3,4,5352.0
2025-05-13 22:21:55.571557152,70.0,Homme,Touba,Occasionnel,Alimentation,2,765.0,1132.0,0.081,Wave,3.2,1,2081.0
2023-05-17 10:48:55.733573356,5.0,Femme,Dakar,Occasionnel,Électronique,4,1103.0,1545.0,0.019,Carte bancaire,2.8,0,6063.0
2023-12-01 05:27:29.324932492,19.0,Femme,Dakar,Occasionnel,Mode,4,680.0,1062.0,0.049,Carte bancaire,5.0,4,4040.0
2023-01-30 08:22:27.974797479,45.0,Homme,Saint-Louis,Fidèle,Alimentation,3,1423.0,1860.0,0.173,Wave,3.9,4,4615.0
2024-09-08 05:14:05.724572456,66.0,Femme,Dakar,Occasionnel,Électronique,4,3076.0,4970.0,0.041,Carte bancaire,2.3,3,19065.0
2025-08-16 00:02:35.535553552,55.0,Homme,Kaolack,Occasionnel,Beauté,5,1042.0,1410.0,0.09,Virement,3.7,2,6416.0
2024-03-14 01:03:04.698469840,36.0,Homme,Dakar,Fidèle,Mode,3,1976.0,2676.0,0.063,Wave,3.5,3,7522.0
2023-10-21 14:22:21.494149412,47.0,Homme,Dakar,Fidèle,Maison,4,1592.0,2164.0,0.122,Orange Money,2.8,6,7600.0
2023-08-05 06:49:08.694869484,51.0,Femme,Thiès,Occasionnel,Beauté,2,853.0,1098.0,0.115,Orange Money,3.7,3,1943.0
2023-11-07 11:07:30.405040500,20.0,Femme,Touba,Fidèle,Électronique,9,1428.0,1927.0,0.176,Espèces,2.7,2,14291.0
2025-04-07 19:02:19.333933384,38.0,Femme,Touba,Fidèle,Beauté,5,2534.0,3900.0,0.021,Virement,4.6,5,19090.0
2024-10-19 01:34:37.047704768,30.0,Homme,Kaolack,Occasionnel,Maison,5,1376.0,2281.0,0.142,Orange Money,4.1,1,9785.0
2024-09-22 13:32:14.473447344,41.0,Homme,Thiès,Occasionnel,Mode,5,1550.0,2344.0,0.08,Orange Money,3.3,4,10782.0
2025-08-29 06:03:46.822682256,45.0,Homme,Thiès,Fidèle,Beauté,3,1845.0,3147.0,0.067,Wave,3.5,6,8808.0
2023-12-07 19:09:14.095409540,36.0,Homme,Dakar,Fidèle,Mode,2,961.0,1411.0,0.054,Espèces,4.4,5,2670.0
2023-01-19 09:32:53.357335733,53.0,Homme,Kaolack,Occasionnel,Beauté,2,731.0,969.0,0.063,Orange Money,4.7,9,1816.0
2025-03-11 23:06:51.521152112,46.0,Homme,Dakar,Fidèle,Mode,2,3575.0,5129.0,0.041,Espèces,3.1,8,9837.0
2024-08-06 21:53:50.603060304,32.0,Femme,Touba,Fidèle,Alimentation,6,612.0,983.0,0.062,Wave,3.5,4,5562.0
2024-10-03 20:14:54.329432936,57.0,Femme,Rufisque,Occasionnel,Mode,4,1237.0,1680.0,0.051,Orange Money,2.1,5,6377.0
2023-03-03 05:11:56.111611161,64.0,Homme,Thiès,Occasionnel,Beauté,3,1387.0,1967.0,0.13,Carte bancaire,2.3,6,5134.0
2025-05-07 13:55:34.293429344,41.0,Homme,Dakar,Occasionnel,Alimentation,4,622.0,955.0,0.046,Espèces,2.6,4,3644.0
2024-12-03 20:11:26.948694864,55.0,Femme,Ziguinchor,Occasionnel,Électronique,5,592.0,828.0,0.122,Carte bancaire,2.5,3,3635.0
2023-07-08 00:43:38.181818180,40.0,Femme,Dakar,Fidèle,Maison,2,1056.0,1451.0,0.072,Orange Money,4.6,5,2693.0
2025-05-16 02:55:50.495049504,56.0,Homme,Dakar,Occasionnel,Mode,4,586.0,723.0,0.025,Espèces,4.4,3,2820.0
2025-04-03 09:54:29.486948688,21.0,Homme,Dakar,Occasionnel,Mode,1,2401.0,3729.0,0.026,Carte bancaire,2.4,3,3632.0
2024-04-21 14:11:59.351935192,49.0,Homme,Dakar,Occasionnel,Alimentation,5,2983.0,3519.0,0.054,Espèces,3.9,7,16645.0
2025-05-03 12:40:49.684968496,67.0,Homme,Dakar,Occasionnel,Maison,4,1382.0,2052.0,0.01,Carte bancaire,4.3,2,8126.0
2025-11-04 11:48:58.973897376,70.0,Femme,Touba,Occasionnel,Alimentation,3,1160.0,1508.0,0.104,Espèces,4.6,3,4054.0
2025-01-21 05:52:58.757875784,29.0,Homme,Kaolack,Fidèle,Maison,2,1431.0,2019.0,0.063,Wave,4.2,0,3784.0
2023-03-31 19:10:31.863186318,38.0,Homme,Touba,Fidèle,Alimentation,3,1018.0,1376.0,0.051,Wave,4.5,7,3917.0
2025-11-15 21:09:20.576057600,53.0,Femme,Rufisque,Fidèle,Mode,6,1781.0,2657.0,0.068,Orange Money,2.5,4,14858.0
2025-08-21 21:58:09.828982896,20.0,Homme,Dakar,Fidèle,Électronique,5,628.0,874.0,0.137,Carte bancaire,3.6,3,3771.0
2025-02-25 01:40:14.041404136,62.0,Homme,Saint-Louis,Occasionnel,Électronique,7,1814.0,2389.0,0.021,Espèces,2.4,4,16372.0
2025-03-17 10:31:38.829882984,19.0,Femme,Rufisque,Occasionnel,Électronique,2,531.0,725.0,0.01,Wave,2.2,3,1436.0
2024-12-03 12:18:21.710171008,35.0,Homme,Touba,Occasionnel,Alimentation,2,2576.0,3976.0,0.083,Wave,3.3,5,7292.0
2025-01-05 21:55:34.293429336,25.0,Homme,Dakar,Fidèle,Beauté,3,729.0,1006.0,0.017,Wave,2.2,6,2967.0
2025-04-17 15:34:56.489648960,21.0,Homme,Thiès,Fidèle,Maison,3,677.0,979.0,0.102,Orange Money,3.1,6,2637.0
2023-03-24 05:49:31.377137713,47.0,Femme,Dakar,Fidèle,Maison,9,1629.0,2322.0,0.086,Carte bancaire,2.3,9,19101.0
2025-12-01 05:06:45.040504048,66.0,Femme,Dakar,Fidèle,Mode,3,788.0,1129.0,0.034,Orange Money,3.1,8,3272.0
2024-05-29 08:57:01.782178216,57.0,Femme,Touba,Fidèle,Électronique,3,521.0,862.0,0.113,Orange Money,4.4,1,2294.0
2024-03-18 12:48:36.291629160,33.0,Femme,Touba,Fidèle,Électronique,3,1521.0,1956.0,0.073,Orange Money,3.1,4,5440.0
2023-12-06 06:21:29.648964892,23.0,Femme,Dakar,Occasionnel,Maison,6,1593.0,2548.0,0.053,Orange Money,3.8,2,14478.0
2025-12-18 09:44:59.189918976,30.0,Homme,Saint-Louis,Fidèle,Maison,5,791.0,1128.0,0.031,Orange Money,4.3,3,5465.0
2024-01-31 10:39:25.436543652,26.0,Homme,Dakar,Occasionnel,Alimentation,8,2243.0,3047.0,0.025,Wave,2.8,6,23767.0
2023-09-03 02:03:07.938793876,69.0,Femme,Dakar,Occasionnel,Maison,4,982.0,1334.0,0.019,Carte bancaire,3.7,5,5235.0
2024-09-27 01:17:46.066606656,45.0,Autre,Dakar,Fidèle,Maison,4,2435.0,3559.0,0.084,Orange Money,2.1,5,13040.0
2023-08-07 21:53:50.603060304,47.0,Autre,Thiès,Occasionnel,Beauté,3,792.0,1102.0,0.015,Orange Money,3.5,5,3256.0
2023-03-25 00:13:23.600360035,70.0,Femme,Dakar,Fidèle,Mode,3,598.0,848.0,0.083,Orange Money,2.5,5,2333.0
2025-05-05 06:43:57.623762368,48.0,Homme,Dakar,Occasionnel,Beauté,3,2491.0,3607.0,0.047,Wave,5.0,3,10312.0
2025-07-27 06:57:21.224122400,52.0,Homme,Dakar,Fidèle,Alimentation,5,651.0,878.0,0.051,Wave,4.9,9,4166.0
2025-02-17 04:26:08.316831680,50.0,Homme,Dakar,Fidèle,Mode,3,842.0,1367.0,0.098,Wave,1.5,4,3699.0
